ReportingMonth,Granularity,Area,ICBODSCode,RegionODSCode,MetricName,MetricValue
202310,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,20028
202310,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,22530
202310,ICB,NHS LEICESTER,,,,
202310,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,7290
202310,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,10714
202310,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,9852
202310,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,10615
202310,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,40169
202310,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,16698
202310,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,13564
202310,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,7701
202310,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,12142
202310,ICB,NHS SHROPSHIRE,,,,
202310,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,5706
202310,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,14527
202310,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,10508
202310,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,16178
202310,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,11671
202310,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,9711
202310,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,8756
202310,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,14926
202310,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,24017
202311,National,England,Not Applicable,Not Applicable,Number of complete sessions,570947
202311,Regional,NULL,Not Applicable,Not Applicable,Number of complete sessions,38
202311,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,62275
202311,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,66230
202311,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,103490
202311,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,98135
202311,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,85926
202311,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,95287
202311,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,59566
202311,ICB,NULL,Not Applicable,Not Applicable,Number of complete sessions,38
202311,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202311,ICB,NHS BEDFORDSHIRE,,,,
202311,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,12325
202311,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,11758
202311,ICB,NHS BRISTOL,,,,
202311,ICB,NHS BUCKINGHAMSHIRE,,,,
202311,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,10069
202311,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,29348
202311,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,5777
202311,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,7968
202311,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,11424
202311,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,13197
202311,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,8095
202311,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,8070
202311,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,6655
202311,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,34827
202311,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,24612
202311,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,6753
202311,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,12970
202311,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,17928
202311,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,20437
202311,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,21751
202311,ICB,NHS LEICESTER,,,,
202311,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,6956
202311,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,10700
202311,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,9690
202311,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,10548
202311,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,40354
202311,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,16465
202311,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,13790
202311,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,7578
202311,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,11914
202311,ICB,NHS SHROPSHIRE,,,,
202311,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,5642
202311,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,14895
202311,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,10532
202311,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,15926
202311,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,11721
202311,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,9355
202311,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,8581
202311,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,14561
202311,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,23927
202312,National,England,Not Applicable,Not Applicable,Number of complete sessions,706260
202312,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,81950
202312,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,80749
202312,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,127768
202312,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,118201
202312,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,104542
202312,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,119933
202312,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,73117
202312,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202312,ICB,NHS BEDFORDSHIRE,,,,
202312,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,15172
202312,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,13892
202312,ICB,NHS BRISTOL,,,,
202312,ICB,NHS BUCKINGHAMSHIRE,,,,
202312,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,12151
202312,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,35794
202312,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,7144
202312,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,10075
202312,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,14770
202312,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,16699
202312,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,9645
202312,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,10133
202312,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,8337
202312,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,41746
202312,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,30223
202312,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,8661
202312,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,17762
202312,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,21255
202312,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,25894
202312,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,27002
202312,ICB,NHS LEICESTER,,,,
202312,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,8822
202312,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,14960
202312,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,12529
202312,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,12453
202312,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,47804
202312,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,20125
202312,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,16890
202312,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,9668
202312,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,14286
202312,ICB,NHS SHROPSHIRE,,,,
202312,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,7310
202312,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,17986
202312,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,13295
202312,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,18840
202312,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,14131
202312,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,12235
202312,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,10918
202312,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,19097
202312,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,30302
202401,National,England,Not Applicable,Not Applicable,Number of complete sessions,718514
202401,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,82601
202401,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,83698
202401,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,132145
202401,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,123118
202401,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,102898
202401,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,120636
202401,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,73418
202401,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202401,ICB,NHS BEDFORDSHIRE,,,,
202401,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,15426
202401,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,15360
202401,ICB,NHS BRISTOL,,,,
202401,ICB,NHS BUCKINGHAMSHIRE,,,,
202401,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,12857
202401,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,35385
202401,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,7189
202401,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,10293
202401,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,15120
202401,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,15679
202401,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,9617
202401,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,10257
202401,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,8326
202401,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,40592
202401,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,31112
202401,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,8742
202401,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,17571
202401,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,22276
202401,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,25946
202401,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,26921
202401,ICB,NHS LEICESTER,,,,
202401,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,8829
202401,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,14292
202401,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,12799
202401,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,12907
202401,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,50173
202401,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,21142
202401,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,17266
202401,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,9750
202401,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,15098
202401,ICB,NHS SHROPSHIRE,,,,
202401,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,7593
202401,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,18794
202401,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,13589
202401,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,20154
202401,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,14726
202401,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,12118
202401,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,10870
202401,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,18844
202401,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,30515
202402,National,England,Not Applicable,Not Applicable,Number of complete sessions,663275
202402,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,77405
202402,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,77619
202402,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,122633
202402,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,111683
202402,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,93512
202402,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,111022
202402,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,69401
202402,ICB,NHS BATH AND NORTH EAST SOMERSET,,,,
202402,ICB,NHS BEDFORDSHIRE,,,,
202402,ICB,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,Y60,Number of complete sessions,14528
202402,ICB,NHS BLACK COUNTRY INTEGRATED CARE BOARD,QUA,Y60,Number of complete sessions,14330
202402,ICB,NHS BRISTOL,,,,
202402,ICB,NHS BUCKINGHAMSHIRE,,,,
202402,ICB,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,QUE,Y61,Number of complete sessions,12504
202402,ICB,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,QYG,Y62,Number of complete sessions,31846
202402,ICB,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,QT6,Y58,Number of complete sessions,6691
202402,ICB,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,QWU,Y60,Number of complete sessions,9300
202402,ICB,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,QJ2,Y60,Number of complete sessions,13787
202402,ICB,NHS DEVON INTEGRATED CARE BOARD,QJK,Y58,Number of complete sessions,15087
202402,ICB,NHS DORSET INTEGRATED CARE BOARD,QVV,Y58,Number of complete sessions,8980
202402,ICB,NHS FRIMLEY INTEGRATED CARE BOARD,QNQ,Y59,Number of complete sessions,9707
202402,ICB,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,QR1,Y58,Number of complete sessions,7567
202402,ICB,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,QOP,Y62,Number of complete sessions,37473
202402,ICB,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,QRL,Y59,Number of complete sessions,28349
202402,ICB,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,QGH,Y60,Number of complete sessions,8033
202402,ICB,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,QM7,Y61,Number of complete sessions,16332
202402,ICB,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,QOQ,Y63,Number of complete sessions,20268
202402,ICB,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,QKS,Y59,Number of complete sessions,23481
202402,ICB,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,QE1,Y62,Number of complete sessions,24193
202402,ICB,NHS LEICESTER,,,,
202402,ICB,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,QJM,Y60,Number of complete sessions,8289
202402,ICB,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,QH8,Y61,Number of complete sessions,13082
202402,ICB,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,QMM,Y61,Number of complete sessions,12138
202402,ICB,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,QMJ,Y56,Number of complete sessions,12262
202402,ICB,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,QHM,Y63,Number of complete sessions,45852
202402,ICB,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,QMF,Y56,Number of complete sessions,19641
202402,ICB,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,QRV,Y56,Number of complete sessions,15790
202402,ICB,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,QPM,Y60,Number of complete sessions,9212
202402,ICB,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,QT1,Y60,Number of complete sessions,14088
202402,ICB,NHS SHROPSHIRE,,,,
202402,ICB,NHS SOMERSET INTEGRATED CARE BOARD,QSL,Y58,Number of complete sessions,7210
202402,ICB,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,QKK,Y56,Number of complete sessions,17291
202402,ICB,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,QWE,Y56,Number of complete sessions,12635
202402,ICB,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,QF7,Y63,Number of complete sessions,18050
202402,ICB,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,QNC,Y60,Number of complete sessions,13503
202402,ICB,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,QJG,Y61,Number of complete sessions,11191
202402,ICB,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,QXU,Y59,Number of complete sessions,9765
202402,ICB,NHS SUSSEX INTEGRATED CARE BOARD,QNX,Y59,Number of complete sessions,17511
202402,ICB,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,QWO,Y63,Number of complete sessions,27513
202403,National,England,Not Applicable,Not Applicable,Number of complete sessions,738007
202403,Regional,EAST OF ENGLAND COMMISSIONING REGION,Not Applicable,Y61,Number of complete sessions,87053
202403,Regional,LONDON COMMISSIONING REGION,Not Applicable,Y56,Number of complete sessions,87637
202403,Regional,MIDLANDS COMMISSIONING REGION,Not Applicable,Y60,Number of complete sessions,138545
202403,Regional,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,Not Applicable,Y63,Number of complete sessions,118532
202403,Regional,NORTH WEST COMMISSIONING REGION,Not Applicable,Y62,Number of complete sessions,102089
202403,Regional,SOUTH EAST COMMISSIONING REGION,Not Applicable,Y59,Number of complete sessions,125969
202403,Regional,SOUTH WEST COMMISSIONING REGION,Not Applicable,Y58,Number of complete sessions,78182
